Advent of Code - Day 15
Opening file C:/Users/aforgiel/source/repos/AdventOfCode2023/AdventOfCodeDay15/input.txt
Steps: 4000
[0001] tsqxjb=8 => 65, label: tsqxjb, instruction: 2, length: 8, box: 44
[0385] vnh- => 105, label: vnh, instruction: 1, length: 0, box: 172
[0386] ggt- => 207, label: ggt, instruction: 1, length: 0, box: 178
[0387] dg=7 => 159, label: dg, instruction: 2, length: 7, box: 187
[0388] gx=4 => 112, label: gx, instruction: 2, length: 4, box: 63
[0389] zfr=4 => 163, label: zfr, instruction: 2, length: 4, box: 18
[0390] jd- => 43, label: jd, instruction: 1, length: 0, box: 78
[0391] njrg- => 206, label: njrg, instruction: 1, length: 0, box: 193
[0392] ttx=7 => 164, label: ttx, instruction: 2, length: 7, box: 32
[0393] gtnx=4 => 242, label: gtnx, instruction: 2, length: 4, box: 129
[0394] nhq=2 => 6, label: nhq, instruction: 2, length: 2, box: 247
[0395] mbdcz=1 => 126, label: mbdcz, instruction: 2, length: 1, box: 96
[0396] pjc- => 122, label: pjc, instruction: 1, length: 0, box: 173
[0397] ngttt- => 222, label: ngttt, instruction: 1, length: 0, box: 209
[0398] sq=3 => 20, label: sq, instruction: 2, length: 3, box: 84
[0399] zmk=1 => 224, label: zmk, instruction: 2, length: 1, box: 130
[0400] hsq- => 249, label: hsq, instruction: 1, length: 0, box: 60
[0401] qrd- => 100, label: qrd, instruction: 1, length: 0, box: 247
[0402] ttjrn=3 => 242, label: ttjrn, instruction: 2, length: 3, box: 114
[0403] dr=2 => 101, label: dr, instruction: 2, length: 2, box: 118
[0404] xtnl=6 => 57, label: xtnl, instruction: 2, length: 6, box: 6
[0405] nbg=1 => 133, label: nbg, instruction: 2, length: 1, box: 135
[0406] rkx- => 226, label: rkx, instruction: 1, length: 0, box: 149
[0407] dcr- => 6, label: dcr, instruction: 1, length: 0, box: 121
[0408] qsv=6 => 253, label: qsv, instruction: 2, length: 6, box: 74
[0409] vfpx=3 => 164, label: vfpx, instruction: 2, length: 3, box: 228
[0410] ld- => 141, label: ld, instruction: 1, length: 0, box: 144
[0411] lzzb- => 31, label: lzzb, instruction: 1, length: 0, box: 2
[0412] jdh- => 115, label: jdh, instruction: 1, length: 0, box: 22
[0413] tch=4 => 16, label: tch, instruction: 2, length: 4, box: 223
[0414] gdg- => 143, label: gdg, instruction: 1, length: 0, box: 114
[0415] kc- => 59, label: kc, instruction: 1, length: 0, box: 94
[0416] rqgp=6 => 253, label: rqgp, instruction: 2, length: 6, box: 74
[0417] bt- => 179, label: bt, instruction: 1, length: 0, box: 86
[0418] bj=7 => 176, label: bj, instruction: 2, length: 7, box: 172
[0419] stf- => 138, label: stf, instruction: 1, length: 0, box: 189
[0420] zmd- => 184, label: zmd, instruction: 1, length: 0, box: 11
[0421] vfh- => 225, label: vfh, instruction: 1, length: 0, box: 164
[0422] hm=2 => 116, label: hm, instruction: 2, length: 2, box: 165
[0423] cv- => 38, label: cv, instruction: 1, length: 0, box: 153
[0424] knmdd- => 11, label: knmdd, instruction: 1, length: 0, box: 46
[0425] hz=7 => 70, label: hz, instruction: 2, length: 7, box: 130
[0426] pmgjkd=8 => 2, label: pmgjkd, instruction: 2, length: 8, box: 205
[0427] xsb- => 26, label: xsb, instruction: 1, length: 0, box: 77
[0428] jkjrx- => 54, label: jkjrx, instruction: 1, length: 0, box: 169
[0429] jdkkq- => 2, label: jdkkq, instruction: 1, length: 0, box: 181
[0430] qkmnn- => 146, label: qkmnn, instruction: 1, length: 0, box: 69
[0431] rr- => 129, label: rr, instruction: 1, length: 0, box: 68
[0432] dsc- => 39, label: dsc, instruction: 1, length: 0, box: 138
[0433] mdq=3 => 194, label: mdq, instruction: 2, length: 3, box: 66
[0434] pld=5 => 98, label: pld, instruction: 2, length: 5, box: 0
[0435] sq=9 => 122, label: sq, instruction: 2, length: 9, box: 84
[0436] mt- => 206, label: mt, instruction: 1, length: 0, box: 193
[0437] sxk=8 => 235, label: sxk, instruction: 2, length: 8, box: 150
[0438] xqqdv- => 65, label: xqqdv, instruction: 1, length: 0, box: 4
[0439] drv=1 => 74, label: drv, instruction: 2, length: 1, box: 172
[0440] qfv- => 106, label: qfv, instruction: 1, length: 0, box: 157
[0441] shdd- => 208, label: shdd, instruction: 1, length: 0, box: 163
[0442] xc=1 => 137, label: xc, instruction: 2, length: 1, box: 11
[0443] nbg=7 => 235, label: nbg, instruction: 2, length: 7, box: 135
[0444] ptp- => 17, label: ptp, instruction: 1, length: 0, box: 212
[0445] dtv=8 => 67, label: dtv, instruction: 2, length: 8, box: 238
[0446] ghcd=9 => 220, label: ghcd, instruction: 2, length: 9, box: 118
[0447] skrn- => 139, label: skrn, instruction: 1, length: 0, box: 174
[0448] qzd=7 => 99, label: qzd, instruction: 2, length: 7, box: 255
[0449] gtnx=9 => 71, label: gtnx, instruction: 2, length: 9, box: 129
[0450] xrqhbm=1 => 96, label: xrqhbm, instruction: 2, length: 1, box: 2
[0451] nlcv- => 96, label: nlcv, instruction: 1, length: 0, box: 51
[0452] bfvzh- => 29, label: bfvzh, instruction: 1, length: 0, box: 32
[0453] jflv- => 79, label: jflv, instruction: 1, length: 0, box: 50
[0454] hnf=2 => 139, label: hnf, instruction: 2, length: 2, box: 220
[0455] dqrx- => 156, label: dqrx, instruction: 1, length: 0, box: 175
[0456] gg- => 251, label: gg, instruction: 1, length: 0, box: 30
[0457] tqd=4 => 218, label: tqd, instruction: 2, length: 4, box: 105
[0458] dg- => 104, label: dg, instruction: 1, length: 0, box: 187
[0459] lzs=3 => 105, label: lzs, instruction: 2, length: 3, box: 9
[0460] ptmbcq- => 68, label: ptmbcq, instruction: 1, length: 0, box: 215
[0461] gt- => 168, label: gt, instruction: 1, length: 0, box: 251
[0462] hv=4 => 79, label: hv, instruction: 2, length: 4, box: 62
[0463] sg- => 71, label: sg, instruction: 1, length: 0, box: 170
[0464] sgnz- => 79, label: sgnz, instruction: 1, length: 0, box: 50
[0465] vh- => 251, label: vh, instruction: 1, length: 0, box: 30
[0466] tnz=5 => 94, label: tnz, instruction: 2, length: 5, box: 124
[0467] fk=5 => 195, label: fk, instruction: 2, length: 5, box: 65
[0468] bds- => 214, label: bds, instruction: 1, length: 0, box: 73
[0469] dpj=5 => 192, label: dpj, instruction: 2, length: 5, box: 158
[0470] xgq=2 => 239, label: xgq, instruction: 2, length: 2, box: 192
[0471] xhjtm=6 => 174, label: xhjtm, instruction: 2, length: 6, box: 219
[0472] dt- => 21, label: dt, instruction: 1, length: 0, box: 152
[0473] nf- => 49, label: nf, instruction: 1, length: 0, box: 244
[0474] jvzb=2 => 107, label: jvzb, instruction: 2, length: 2, box: 188
[0475] sn- => 46, label: sn, instruction: 1, length: 0, box: 33
[0476] hv=3 => 62, label: hv, instruction: 2, length: 3, box: 62
[0477] lfbxds=5 => 85, label: lfbxds, instruction: 2, length: 5, box: 147
[0478] qkmnn=7 => 105, label: qkmnn, instruction: 2, length: 7, box: 69
[0479] qg=2 => 151, label: qg, instruction: 2, length: 2, box: 104
[0480] hxn- => 139, label: hxn, instruction: 1, length: 0, box: 174
[0481] pvr- => 181, label: pvr, instruction: 1, length: 0, box: 56
[0482] qg=4 => 185, label: qg, instruction: 2, length: 4, box: 104
[0483] zn=1 => 38, label: zn, instruction: 2, length: 1, box: 8
[0484] vv- => 201, label: vv, instruction: 1, length: 0, box: 12
[0485] frp- => 37, label: frp, instruction: 1, length: 0, box: 168
[0486] dt- => 21, label: dt, instruction: 1, length: 0, box: 152
[0487] rrh=4 => 61, label: rrh, instruction: 2, length: 4, box: 108
[0488] vtm=7 => 43, label: vtm, instruction: 2, length: 7, box: 199
[0489] dcr- => 6, label: dcr, instruction: 1, length: 0, box: 121
[0490] jkjrx- => 54, label: jkjrx, instruction: 1, length: 0, box: 169
[0491] mbdcz=9 => 6, label: mbdcz, instruction: 2, length: 9, box: 96
[0492] td- => 21, label: td, instruction: 1, length: 0, box: 152
[0493] rq=2 => 194, label: rq, instruction: 2, length: 2, box: 51
[0494] stg- => 171, label: stg, instruction: 1, length: 0, box: 206
[0495] mdps=3 => 164, label: mdps, instruction: 2, length: 3, box: 228
[0496] ggd- => 191, label: ggd, instruction: 1, length: 0, box: 162
[0497] dhb=7 => 82, label: dhb, instruction: 2, length: 7, box: 14
[0498] mkm=9 => 43, label: mkm, instruction: 2, length: 9, box: 229
[0499] mdps=2 => 147, label: mdps, instruction: 2, length: 2, box: 228
[0500] xr=7 => 206, label: xr, instruction: 2, length: 7, box: 10
[0501] txbr- => 157, label: txbr, instruction: 1, length: 0, box: 160
[0502] tzz- => 133, label: tzz, instruction: 1, length: 0, box: 8
[0503] tk- => 252, label: tk, instruction: 1, length: 0, box: 15
[0504] dhb- => 235, label: dhb, instruction: 1, length: 0, box: 14
[0505] rtct- => 106, label: rtct, instruction: 1, length: 0, box: 157
[0506] zmd=4 => 188, label: zmd, instruction: 2, length: 4, box: 11
[0507] jc- => 10, label: jc, instruction: 1, length: 0, box: 61
[0508] ttjrn=2 => 225, label: ttjrn, instruction: 2, length: 2, box: 114
[0509] pvr- => 181, label: pvr, instruction: 1, length: 0, box: 56
[0510] hhp=9 => 102, label: hhp, instruction: 2, length: 9, box: 192
[0511] dcr- => 6, label: dcr, instruction: 1, length: 0, box: 121
[0512] rg- => 22, label: rg, instruction: 1, length: 0, box: 137
[0513] mdq- => 95, label: mdq, instruction: 1, length: 0, box: 66
[0514] jr- => 249, label: jr, instruction: 1, length: 0, box: 60
[0515] khnv=7 => 123, label: khnv, instruction: 2, length: 7, box: 23
[0516] rk- => 154, label: rk, instruction: 1, length: 0, box: 205
[0517] jz- => 1, label: jz, instruction: 1, length: 0, box: 196
[0518] bqq- => 17, label: bqq, instruction: 1, length: 0, box: 212
[0519] cpds- => 183, label: cpds, instruction: 1, length: 0, box: 26
[0520] tncjgs=5 => 155, label: tncjgs, instruction: 2, length: 5, box: 25
[0521] ml=5 => 187, label: ml, instruction: 2, length: 5, box: 57
[0522] vx- => 11, label: vx, instruction: 1, length: 0, box: 46
[0523] bjgs=9 => 124, label: bjgs, instruction: 2, length: 9, box: 22
[0524] mmf=9 => 86, label: mmf, instruction: 2, length: 9, box: 176
[0525] dfj=8 => 105, label: dfj, instruction: 2, length: 8, box: 84
[0526] rqgp- => 231, label: rqgp, instruction: 1, length: 0, box: 74
[0527] pjtzxc- => 0, label: pjtzxc, instruction: 1, length: 0, box: 211
[0528] tx=4 => 189, label: tx, instruction: 2, length: 4, box: 236
[0529] shdd- => 208, label: shdd, instruction: 1, length: 0, box: 163
[0530] jp- => 183, label: jp, instruction: 1, length: 0, box: 26
[0531] qg=7 => 236, label: qg, instruction: 2, length: 7, box: 104
[0532] pvr=2 => 103, label: pvr, instruction: 2, length: 2, box: 56
[0533] nnm=4 => 234, label: nnm, instruction: 2, length: 4, box: 121
[0534] bzhl- => 205, label: bzhl, instruction: 1, length: 0, box: 208
[0535] pzv=8 => 149, label: pzv, instruction: 2, length: 8, box: 0
[0536] ttjrn- => 143, label: ttjrn, instruction: 1, length: 0, box: 114
[0537] qkk- => 244, label: qkk, instruction: 1, length: 0, box: 135
[0538] pc- => 48, label: pc, instruction: 1, length: 0, box: 3
[0539] fsgl=7 => 96, label: fsgl, instruction: 2, length: 7, box: 92
[0540] hz=9 => 104, label: hz, instruction: 2, length: 9, box: 130
[0541] ttjrn=8 => 71, label: ttjrn, instruction: 2, length: 8, box: 114
[0542] bj=5 => 142, label: bj, instruction: 2, length: 5, box: 172
[0543] xhb- => 255, label: xhb, instruction: 1, length: 0, box: 226
[0544] sg=4 => 59, label: sg, instruction: 2, length: 4, box: 170
[0545] tt=3 => 232, label: tt, instruction: 2, length: 3, box: 168
[0546] rkr=5 => 113, label: rkr, instruction: 2, length: 5, box: 47
[0547] tqd=9 => 47, label: tqd, instruction: 2, length: 9, box: 105
[0548] vtm=6 => 26, label: vtm, instruction: 2, length: 6, box: 199
[0549] rvv- => 187, label: rvv, instruction: 1, length: 0, box: 222
[0550] vfh=4 => 117, label: vfh, instruction: 2, length: 4, box: 164
[0551] sdkkg- => 33, label: sdkkg, instruction: 1, length: 0, box: 228
[0552] rt- => 195, label: rt, instruction: 1, length: 0, box: 102
[0553] zxf=3 => 216, label: zxf, instruction: 2, length: 3, box: 152
[0554] gpknq=2 => 128, label: gpknq, instruction: 2, length: 2, box: 49
[0555] php=4 => 153, label: php, instruction: 2, length: 4, box: 72
[0556] cxptjr=1 => 217, label: cxptjr, instruction: 2, length: 1, box: 91
[0557] gpknq- => 62, label: gpknq, instruction: 1, length: 0, box: 49
[0558] psc=8 => 43, label: psc, instruction: 2, length: 8, box: 214
[0559] tcs- => 55, label: tcs, instruction: 1, length: 0, box: 154
[0560] khnv- => 132, label: khnv, instruction: 1, length: 0, box: 23
[0561] fk- => 78, label: fk, instruction: 1, length: 0, box: 65
[0562] rq- => 96, label: rq, instruction: 1, length: 0, box: 51
[0563] ngttt=9 => 151, label: ngttt, instruction: 2, length: 9, box: 209
[0564] gdtqh- => 37, label: gdtqh, instruction: 1, length: 0, box: 168
[0565] hk- => 176, label: hk, instruction: 1, length: 0, box: 131
[0566] jz=3 => 132, label: jz, instruction: 2, length: 3, box: 196
[0567] xndq=5 => 173, label: xndq, instruction: 2, length: 5, box: 235
[0568] ngttt=8 => 134, label: ngttt, instruction: 2, length: 8, box: 209
[0569] vh=4 => 47, label: vh, instruction: 2, length: 4, box: 30
[0570] mb=8 => 4, label: mb, instruction: 2, length: 8, box: 143
[0571] gdm=1 => 246, label: gdm, instruction: 2, length: 1, box: 216
[0572] cbnfl=7 => 185, label: cbnfl, instruction: 2, length: 7, box: 149
[0573] rbhl- => 197, label: rbhl, instruction: 1, length: 0, box: 72
[0574] vhvpk- => 204, label: vhvpk, instruction: 1, length: 0, box: 223
[0575] lcrbv=2 => 232, label: lcrbv, instruction: 2, length: 2, box: 153
[0576] knb=7 => 15, label: knb, instruction: 2, length: 7, box: 43
[0577] pmhz=9 => 85, label: pmhz, instruction: 2, length: 9, box: 207
[0578] tk=4 => 64, label: tk, instruction: 2, length: 4, box: 15
[0579] cf- => 22, label: cf, instruction: 1, length: 0, box: 137
[0580] tl- => 29, label: tl, instruction: 1, length: 0, box: 32
[0581] xn- => 35, label: xn, instruction: 1, length: 0, box: 198
[0582] bvt=1 => 74, label: bvt, instruction: 2, length: 1, box: 172
[0583] dlf=1 => 180, label: dlf, instruction: 2, length: 1, box: 214
[0584] fhx=4 => 247, label: fhx, instruction: 2, length: 4, box: 230
[0585] xsb=4 => 62, label: xsb, instruction: 2, length: 4, box: 77
[0586] sntf=4 => 172, label: sntf, instruction: 2, length: 4, box: 251
[0587] hf=1 => 12, label: hf, instruction: 2, length: 1, box: 46
[0588] sh- => 104, label: sh, instruction: 1, length: 0, box: 187
[0589] vzscd- => 87, label: vzscd, instruction: 1, length: 0, box: 186
[0590] nlcv- => 96, label: nlcv, instruction: 1, length: 0, box: 51
[0591] gq- => 69, label: gq, instruction: 1, length: 0, box: 200
[0592] bc- => 130, label: bc, instruction: 1, length: 0, box: 53
[0593] qr=5 => 229, label: qr, instruction: 2, length: 5, box: 35
[0594] qr=2 => 178, label: qr, instruction: 2, length: 2, box: 35
[0595] nl- => 247, label: nl, instruction: 1, length: 0, box: 90
[0596] mmjb=2 => 165, label: mmjb, instruction: 2, length: 2, box: 182
[0597] gqgbf- => 212, label: gqgbf, instruction: 1, length: 0, box: 103
[0598] gdg=7 => 54, label: gdg, instruction: 2, length: 7, box: 114
[0599] vfh=8 => 185, label: vfh, instruction: 2, length: 8, box: 164
[0600] pmgjkd=7 => 241, label: pmgjkd, instruction: 2, length: 7, box: 205
[0601] vg=2 => 220, label: vg, instruction: 2, length: 2, box: 13
[0602] sq=5 => 54, label: sq, instruction: 2, length: 5, box: 84
[0603] gg=3 => 30, label: gg, instruction: 2, length: 3, box: 30
[0604] zvb=5 => 180, label: zvb, instruction: 2, length: 5, box: 18
[0605] gg=9 => 132, label: gg, instruction: 2, length: 9, box: 30
[0606] zrt=7 => 68, label: zrt, instruction: 2, length: 7, box: 192
[0607] qmj=1 => 214, label: qmj, instruction: 2, length: 1, box: 184
[0608] xn- => 35, label: xn, instruction: 1, length: 0, box: 198
[0609] rlsj=1 => 249, label: rlsj, instruction: 2, length: 1, box: 123
[0610] clh- => 52, label: clh, instruction: 1, length: 0, box: 199
[0611] dhrgg=4 => 205, label: dhrgg, instruction: 2, length: 4, box: 252
[0612] czzf- => 202, label: czzf, instruction: 1, length: 0, box: 253
[0613] ds- => 244, label: ds, instruction: 1, length: 0, box: 135
[0614] zhl- => 203, label: zhl, instruction: 1, length: 0, box: 238
[0615] fh- => 235, label: fh, instruction: 1, length: 0, box: 14
[0616] dhq=3 => 237, label: dhq, instruction: 2, length: 3, box: 13
[0617] lh- => 17, label: lh, instruction: 1, length: 0, box: 212
[0618] hkh- => 72, label: hkh, instruction: 1, length: 0, box: 155
[0619] kkk- => 110, label: kkk, instruction: 1, length: 0, box: 97
[0620] hkh=2 => 42, label: hkh, instruction: 2, length: 2, box: 155
[0621] dlnc- => 222, label: dlnc, instruction: 1, length: 0, box: 209
[0622] thq=8 => 82, label: thq, instruction: 2, length: 8, box: 29
[0623] ttjrn=1 => 208, label: ttjrn, instruction: 2, length: 1, box: 114
[0624] kgf=5 => 234, label: kgf, instruction: 2, length: 5, box: 136
[0625] hqs- => 217, label: hqs, instruction: 1, length: 0, box: 28
[0626] zsm=8 => 63, label: zsm, instruction: 2, length: 8, box: 106
[0627] lt- => 157, label: lt, instruction: 1, length: 0, box: 160
[0628] nltf- => 145, label: nltf, instruction: 1, length: 0, box: 84
[0629] stf=4 => 174, label: stf, instruction: 2, length: 4, box: 189
[0630] ld- => 141, label: ld, instruction: 1, length: 0, box: 144
[0631] qp=8 => 182, label: qp, instruction: 2, length: 8, box: 1
[0632] bbjb- => 205, label: bbjb, instruction: 1, length: 0, box: 208
[0633] fzfg=5 => 63, label: fzfg, instruction: 2, length: 5, box: 61
[0634] zd- => 59, label: zd, instruction: 1, length: 0, box: 94
[0635] vmt=8 => 204, label: vmt, instruction: 2, length: 8, box: 87
[0636] lpsk- => 103, label: lpsk, instruction: 1, length: 0, box: 202
[0637] dv- => 87, label: dv, instruction: 1, length: 0, box: 186
[0638] crc- => 181, label: crc, instruction: 1, length: 0, box: 56
[0639] hc- => 168, label: hc, instruction: 1, length: 0, box: 251
[0640] xj- => 159, label: xj, instruction: 1, length: 0, box: 130
[0641] rd- => 179, label: rd, instruction: 1, length: 0, box: 86
[0642] qsv- => 231, label: qsv, instruction: 1, length: 0, box: 74
[0643] zmk=6 => 53, label: zmk, instruction: 2, length: 6, box: 130
[0644] vtm- => 52, label: vtm, instruction: 1, length: 0, box: 199
[0645] lc=3 => 159, label: lc, instruction: 2, length: 3, box: 127
[0646] th=4 => 173, label: th, instruction: 2, length: 4, box: 220
[0647] lt- => 157, label: lt, instruction: 1, length: 0, box: 160
[0648] bbb=3 => 230, label: bbb, instruction: 2, length: 3, box: 230
[0649] xff- => 33, label: xff, instruction: 1, length: 0, box: 228
[0650] znzbpb=7 => 250, label: znzbpb, instruction: 2, length: 7, box: 182
[0651] gdtqh=3 => 232, label: gdtqh, instruction: 2, length: 3, box: 168
[0652] mzqmg- => 185, label: mzqmg, instruction: 1, length: 0, box: 252
[0653] kfj- => 88, label: kfj, instruction: 1, length: 0, box: 171
[0654] xndq=8 => 224, label: xndq, instruction: 2, length: 8, box: 235
[0655] czv- => 176, label: czv, instruction: 1, length: 0, box: 131
[0656] jjpk- => 172, label: jjpk, instruction: 1, length: 0, box: 191
[0657] msc=5 => 5, label: msc, instruction: 2, length: 5, box: 67
[0658] fh- => 235, label: fh, instruction: 1, length: 0, box: 14
[0659] jjpk=7 => 35, label: jjpk, instruction: 2, length: 7, box: 191
[0660] zmk=1 => 224, label: zmk, instruction: 2, length: 1, box: 130
[0661] cf- => 22, label: cf, instruction: 1, length: 0, box: 137
[0662] zfrs=6 => 232, label: zfrs, instruction: 2, length: 6, box: 213
[0663] rt- => 195, label: rt, instruction: 1, length: 0, box: 102
